"ID";"Active(0/1)";"Name";"Categories (xyz)";"Price";"Description";"ImgSrc"
"61312";"1";"AsRock H81M-VG4 R3.0 /intel H81, LGA1150/";"400";"159.0";"Cena:  159zł &nbsp129,27zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: AsRock Model: H81M-HDS Gniazdo procesora: LGA 1150 Obsługiwane procesory: Core i7/i5/i3/, Pentium, Celeron Producent chipsetu: Intel Model chipsetu: H81 Obsługiwane pamięci: DDR3 Liczba gniazd pamięci: 2 Częstotliwość szyny pamięci : 1066 MHz 1333 MHz 1600 MHz Maksymalna wielkość pamięci: 16 GB Zintegrowana karta dźwiękowa: Realtec ALC662 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: 1x D-Sub Złącza PCI: 0 Złącza PCI-E 16x: 1 Złącza PCI-E 1x: 1 Złącza SATA Express: 0 Złącza M.2 Socket 3: 0 Złącza USB 2.0: 6 (2x tylny panel + 4x opcja) Złącza USB 3.0: 2 (2x tylny panel) Złącza USB 3.1: 0 Złącze COM: 0 Ilość urządzeń SATA: 4 Szybkość interfejsu dysków Serial ATA: 2x 600 MB/s, 2x 300Mb/s Format: mATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA1150/Asrock/H81M-VG4_medium.jpg?osCsid=806c620f3130d53a8f6e2f7d654f0db6"
"63060";"1";"Asus X99-E /intel X99, LGA2011-3, DDR4/";"426";"1130.0";"Cena:  1130zł &nbsp918,70zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Asus Model: X99-E Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3200(O.C.) MHz 3000(O.C.) MHz 2800(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 3 Złącza PCI-E 1x: 2 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.1: 1 )1x tylny panel typu C) Złącze COM: 1 Ilość urządzeń SATA: 8 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/x99e_medium.jpg?osCsid=a15c77d3144c2a0442334bdb12c0c80c"
"63059";"1";"Asus Strix X99 GAMING /intel X99, LGA2011, DDR4/";"426";"1439.0";"Cena:  1439zł &nbsp1169,92zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: ASUS Model: ROG STRIX X99 Gaming Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3300(OC) MHz 3333(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: ROG SupremeFX Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s WiFi 802.11 a/b/g/n/ac Bluetooth V4.0 Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 1 Złącza PCI-E 16x: 3x (v3.0),1x (v2.0) Złącza PCI-E 1x: 2 Złącza M.2 Socket 3: 1 Złącza U.2 : 1 Złącza USB 2.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.1: 4 (2x tylny panel(w tym 1x typu C)) Złącza SATA Express: 1 Ilość urządzeń SATA: 8 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/rogstrixx99_medium.jpg?osCsid=c8f07bdf21b2f316ac28fd8ea4dca3a4"
"63071";"1";"MSI X99A Raider /intel X99, LGA2011-3, DDR4/";"426";"999.0";"Cena:  999zł &nbsp812,20zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A Raider Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3333(O.C.) MHz 3110(O.C.) MHz 3000(O.C.) MHz 2750(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2200(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC892 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 3 Złącza PCI-E 1x: 2 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.1: 2 (2x tylny panel(w tym 1x typu C)) Złącze COM: 0 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/MSI/X99A Raider_medium.jpg?osCsid=77c967a7f1b34e374d70225229018a88"
"61480";"1";"MSI X99A SLI /intel X99, LGA2011-3, DDR4/";"426";"1049.0";"Cena:  1049zł &nbsp852,85zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A SLI Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 3333(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 2x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 3x (v3.0) Złącza PCI-E 1x: 2 Złącza M.2 Socket 3: 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.1: 8 (4x tylny panel(w tym 2 typu C) + 4x opcja) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/x99sli_medium.jpg?osCsid=046a18f885713d4b7e5628ed1d275794"
"63066";"1";"Asus Rampage V Extreme/U3.1 /intel X99, LGA2011-3, DDR4/";"426";"2199.0";"Cena:  2199zł &nbsp1787,80zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Asus Model: Rampage V Extreme/U3.1 Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3300(O.C.) MHz 3000(O.C.) MHz 2800(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 64 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Moduł WiFi 802.11 a/b/g/n/ac 2.4/5GHz Bluetooth 4.0 Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 5 Złącza PCI-E 1x: 1 Złącza SATA Express: 2 Złącza M.2: 1 Złącza USB 2.0: 6 (2x tylny panel + 4x opcja) Złącza USB 3.0: 14 (10x tylny panel + 4x opcja) Złącza USB 3.1: 2 (2x tylny panel przez kartę rozszerzeń w tym 1x typu C) Złącze COM: 0 Ilość urządzeń SATA: 8 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: E-ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/Asus/Rampage V Extreme_medium.jpg?osCsid=af648a903922217bedd70aa10c755f68"
"63755";"1";"Gigabyte GA-X99-UD4 /intel X99, LGA2011-3, DDR4/";"426";"1099.0";"Cena:  1099zł &nbsp893,50zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Gigabyte Model: GA-X99-UD4 Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3333(O.C.) MHz 3200(O.C.) MHz 3000(O.C.) MHz 2800(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 4 Złącza PCI-E 1x: 3 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.0: 8 (6x tylny panel + 2x opcja) Złącza USB 3.1: 1 (1x tylny panel typu C) Złącze COM: 0 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/Gigabyte/GA-X99-UD4_medium.jpg?osCsid=857ec2551f5fce553313cde151c6f6f7"
"63072";"1";"MSI X99A Gaming 9 ACK /intel X99, LGA2011-3, DDR4/";"426";"1939.0";"Cena:  1939zł &nbsp1576,42zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A Gaming 9 ACK Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3333(O.C.) MHz 3110(O.C.) MHz 3000(O.C.) MHz 2750(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2200(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Moduł WiFi 802.11 a/b/g/n/ac 2.4/5GHz Bluetooth 4.0 Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 5 Złącza PCI-E 1x: 0 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 6 (2x tylny panel + 4x opcja) Złącza USB 3.0: 12 (8x tylny panel + 4x opcja) Złącze COM: 0 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: E-ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/MSI/X99A Gaming 9 ACK_medium.jpg?osCsid=ab6bd35d5e50a37a9fb542ede82dbdcb"
"63068";"1";"Gigabyte GA-X99 Ultra-Gaming EK /intel X99, LGA2011-3, DDR4/";"426";"1499.0";"Cena:  1499zł &nbsp1218,70zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Gigabyte Model: GA-X99-Ultra Gaming Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz 3400(OC) MHz 3600(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtek ALC1150 Zintegrowana karta sieciowa: 2x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 4x (v3.0) Złącza PCI-E 1x: 1 Złącza M.2 x4 Socket 3: 1 Złącza U.2 : 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.0: 8(6x tylny panel + 2x opcja) Złącza USB 3.1: 2 (2x tylny panel(w tym 1x typu C)) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/g1g2_medium.jpg?osCsid=a80a7da2377a745ee412de130ed8562f"
"63070";"1";"MSI X99A SLI Plus /intel X99, LGA2011-3, DDR4/";"426";"1039.0";"Cena:  1039zł &nbsp844,72zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A SLI Plus Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3333(O.C.) MHz 3110(O.C.) MHz 3000(O.C.) MHz 2750(O.C.) MHz 2666(O.C.) MHz 2600(O.C.) MHz 2400(O.C.) MHz 2200(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC892 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 4 Złącza PCI-E 1x: 2 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 6 (2x tylny panel + 4x opcja) Złącza USB 3.0: 10 (6x tylny panel + 4x opcja) Złącza USB 3.1: 2 (2x tylny panel) Złącze COM: 0 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/MSI/X99A SLI Plus_medium.jpg?osCsid=13a8acfba80ec9ce6087fce15e431255"
"47581";"1";"MSI X99A Godlike Gaming Carbon /intel X99, LGA2011-3, DDR4/";"426";"2599.0";"Cena:  2599zł &nbsp2113,01zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A GODLIKE GAMING CARBON Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz 3400(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 2x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 5x (v3.0) Złącza PCI-E 1x: 2 Złącza M.2 Socket 3: 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.1: 8 (4x tylny panel + 4x opcja) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: E-ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/godlikecarboon_medium.jpg?osCsid=ab024ac2bf9bfda30d0f0acbb1d6106a"
"63752";"1";"Asus X99-A II /intel X99, LGA2011-3, DDR4/";"426";"1299.0";"Cena:  1299zł &nbsp1056,10zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: ASUS Model: X99-A II Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: ROG SupremeFX Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 1 Złącza PCI-E 16x: 3x (v3.0),1x (v2.0) Złącza PCI-E 1x: 2 Złącza M.2 x4 Socket 3: 1 Złącza U.2 : 1 Złącza USB 2.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.1: 2 (2x tylny panel(w tym 1x typu C)) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/x99a2_medium.jpg?osCsid=980d586405508303895ea0838c8b7ef5"
"63064";"1";"Gigabyte GA-X99P-SLI /intel X99, LGA2011-3, DDR4/";"426";"1159.0";"Cena:  1159zł &nbsp942,28zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Gigabyte Model: GA-X99P-SLI Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3400(O.C.) MHz 3333(O.C.) MHz 3200(O.C.) MHz 3000(O.C.) MHz 2800(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: 1x DisplayPort Złącza PCI: 0 Złącza PCI-E 16x: 4 Złącza PCI-E 1x: 2 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.0: 7 (3x tylny panel + 4x opcja) Złącza USB 3.1: 2 (2x tylny panel(w tym 1x typu C)) Złącze COM: 0 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/Gigabyte/GA-X99P-SLI_medium.jpg?osCsid=fd5a6c9747b09ea722e9da13689ea02d"
"63067";"1";"Gigabyte GA-X99-Gaming 5P /intel X99, LGA2011-3, DDR4/";"426";"1299.0";"Cena:  1299zł &nbsp1056,10zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Gigabyte Model: GA-X99-Gaming 5P Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz 3400(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Creative® Sound Core 3D chip Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 4x (v3.0) Złącza PCI-E 1x: 3 Złącza M.2 Socket 3: 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.0: 7 (6x tylny panel + 1x opcja) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: E-ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/g1g3_medium.jpg?osCsid=509ad3f23869fce6915189778c3e1817"
"63069";"1";"MSI X99A Godlike Gaming /intel X99, LGA2011-3, DDR4/";"426";"2299.0";"Cena:  2299zł &nbsp1869,11zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A Gaming 9 ACK Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Extreme Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci : 3400(O.C.) MHz 3333(O.C.) MHz 3110(O.C.) MHz 3000(O.C.) MHz 2750(O.C.) MHz 2666(O.C.) MHz 2400(O.C.) MHz 2200(O.C.) MHz 2133 MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 2x 10/100/1000 Mb/s Moduł WiFi 802.11 a/b/g/n/ac 2.4/5GHz Bluetooth 4.0 Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 5 Złącza PCI-E 1x: 0 Złącza PCI-E 4x: 0 Złącza SATA Express: 1 Złącza M.2: 1 Złącza USB 2.0: 6 (2x tylny panel + 4x opcja) Złącza USB 3.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.1: 2 (2x tylny panel(w tym 1x typu C)) Złącze COM: 0 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: E-ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/MSI/X99A Godlike Gaming_medium.jpg?osCsid=fa4571384326d09b2e31edc44ee1cfc3"
"60183";"1";"MSI X99A Tomahawk /intel X99, LGA2011-3, DDR4/";"426";"1189.0";"Cena:  1189zł &nbsp966,67zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A TomaHawk Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz --> 3333(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 2x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 3x (v3.0) Złącza PCI-E 1x: 2 Złącza M.2 : 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.1: 10 (6x tylny panel(w tym 1 typu C) + 4x opcja) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/tomahawkx99_medium.jpg?osCsid=5e72388b443985b946b29d383a7d54e8"
"47579";"1";"MSI X99A Gaming PRO Carbon /intel X99, LGA2011-3, DDR4/";"426";"1449.0";"Cena:  1449zł &nbsp1178,05zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: MSI Model: X99A GAMING PRO CARBON Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz 3400(OC) MHz 3466(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtec ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 4x (v3.0) Złącza PCI-E 1x: 2 Złącza M.2 Socket 3: 1 Złącza USB 2.0: 8 (4x tylny panel + 4x opcja) Złącza USB 3.1: 11 (6x tylny panel(w tym 1 typu C) + 1x opcja) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/carbon_medium.jpg?osCsid=253305b805de7663053d67d804823324"
"66183";"1";"Asus X99-Deluxe/U3.1 /intel X99, LGA2011-3, DDR4/";"426";"1899.0";"Cena:  1899zł &nbsp1543,90zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: ASUS Model: X99-Deluxe/U3.1 Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtek ALC1150 Zintegrowana karta sieciowa: 1x 10/100/1000 Mb/s WiFi 802.11 a/b/g/n/ac Bluetooth V4.0 Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 1 Złącza PCI-E 16x: 3x (v3.0),1x (v2.0) Złącza PCI-E 1x: 2 Złącza M.2 x4 Socket 3: 1 Złącza U.2 : 0 Złącza USB 2.0: 6 (2x tylny panel + 4x opcja) Złącza USB 3.0: 14 (10x tylny panel + 4x opcja) Złącza SATA Express: 1 Ilość urządzeń SATA: 8 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/LGA2011v3/Asus/X99-Deluxe_medium.jpg?osCsid=2dde378df9585e421db754d2c9786328"
"63756";"1";"Gigabyte GA-X99 Ultra-Gaming /intel X99, LGA2011-3, DDR4/";"426";"1399.0";"Cena:  1399zł &nbsp1137,40zł netto Gwarancja producenta: 36 miesięcy Specyfikacja: Producent: Gigabyte Model: GA-X99-Ultra Gaming Gniazdo procesora: LGA 2011-3 Obsługiwane procesory: Core i7 Producent chipsetu: Intel Model chipsetu: X99 Obsługiwane pamięci: DDR4 Liczba gniazd pamięci: 8 Częstotliwość szyny pamięci: 2133 MHz 2400(OC) MHz 2666(OC) MHz 2800(OC) MHz 3000(OC) MHz 3200(OC) MHz 3300(OC) MHz 3333(OC) MHz 3400(OC) MHz 3600(OC) MHz Maksymalna wielkość pamięci: 128 GB Zintegrowana karta dźwiękowa: Realtek ALC1150 Zintegrowana karta sieciowa: 2x 10/100/1000 Mb/s Zintegrowana karta graficzna: nie Złącza VGA: brak Złącza PCI: 0 Złącza PCI-E 16x: 4x (v3.0) Złącza PCI-E 1x: 1 Złącza M.2 x4 Socket 3: 1 Złącza U.2 : 1 Złącza USB 2.0: 6 (4x tylny panel + 2x opcja) Złącza USB 3.0: 8(6x tylny panel + 2x opcja) Złącza USB 3.1: 2 (2x tylny panel(w tym 1x typu C)) Złącza SATA Express: 1 Ilość urządzeń SATA: 10 Szybkość interfejsu dysków Serial ATA: 600 MB/s Format: ATX Typ złącza zasilania ATX: 24-pin";"http://www.esc.pl/images/plyty/gx99g1g_medium.jpg?osCsid=94763c5e863696b620a6af525a615495"
